,GS UN Equity,MMM UN Equity,BA UN Equity,UNH UN Equity,IBM UN Equity,HD UN Equity,MCD UN Equity,AAPL UW Equity,JNJ UN Equity,TRV UN Equity,UTX UN Equity,DIS UN Equity,CAT UN Equity,CVX UN Equity,V UN Equity,JPM UN Equity,PG UN Equity,AXP UN Equity,DD UN Equity,XOM UN Equity,WMT UN Equity,MRK UN Equity,NKE UN Equity,VZ UN Equity,KO UN Equity,PFE UN Equity,INTC UW Equity,CSCO UW Equity,MSFT UW Equity,GE UN Equity
10/29/2009,178.58,75.48,48.81,26.47,122.87,25.91,59.14,28.05,59.86,51.91,63.58,28.14,57.25,77.95,19.32,44.35,59.54,36.44,31.3202,73.96,50.4,31.31,15.9275,28.0691,27.045,17.55,19.22,23.52,28.22,14.87
10/30/2009,170.17,73.57,47.8,25.95,120.61,25.09,58.61,26.9286,59.05,49.79,61.45,27.37,55.06,76.54,18.94,41.77,58,34.84,30.2278,71.67,49.68,30.93,15.545,27.6486,26.655,17.03,19.11,22.85,27.73,14.26
11/2/2009,170.68,74.28,48.27,26.42,120.56,25.06,59.16,27.0443,59.49,50.2,62.66,27.41,55.49,76.64,19.3225,42.58,58.95,35.68,30.6552,72.15,50.28,31.26,15.625,27.4804,26.86,16.95,19.01,23,27.88,14.47
11/3/2009,171.61,74.06,48.1,26.91,121.16,25,59.24,26.9643,58.93,50.08,63.2,27.62,56.46,76.7,19.4125,42.7,58.58,36.04,30.9212,71.74,49.9,30.67,15.665,27.1627,26.56,16.89,18.5,22.95,27.56,14.32
11/4/2009,169.5,74.07,48.07,27.87,121.29,24.96,60.29,27.2786,59.52,50.16,63.58,28.03,56.22,76.28,19.5775,42.21,59.03,35.96,30.5792,71.3,50.38,32.64,15.6825,27.1908,26.745,16.93,18.59,23.3,28.06,14.19
11/5/2009,173.4,75.46,49.77,28.21,123.1,25.63,61.48,27.74,59.98,50.64,65.45,29,57.99,77.24,19.8975,43.87,60.47,37.74,31.7097,72.5,51.28,32.71,16.19,27.387,27.2,17.02,18.89,23.93,28.47,14.43
11/6/2009,171.78,75.41,49.68,28.67,123.49,26.08,61.72,27.7629,60.3,51.9,65.07,28.56,57.6,77.53,19.9175,43.48,61.04,37.21,31.7097,72.58,51.25,32.59,16.14,27.6206,27.245,16.96,18.93,23.82,28.52,15.33
11/9/2009,176.57,77.2,51.35,29.13,126,26.81,62.64,28.78,60.75,53.6,66.73,29,60,77.66,20.29,44.35,61.85,39.05,32.8781,72.85,52,33.43,16.33,28.1906,27.74,17.43,19.46,23.99,28.99,15.85
11/10/2009,176.51,77.99,50.32,28.97,126.91,26.82,62.28,28.9971,61.23,53.93,66.73,29.12,59.96,78.34,20.275,44.17,61.86,39.68,32.0707,72.61,52.31,33.61,16.1175,28.3214,27.905,17.56,19.5,23.65,29.01,15.78
11/11/2009,179.85,77.96,50.68,29.37,127.19,27.31,62.83,29.0357,60.87,54.31,66.97,29.29,60.06,78.51,20.205,44.32,62.23,40.05,32.4032,72.91,52.97,33.22,16.2325,28.3681,28.065,17.62,19.84,23.92,29.12,15.83
11/12/2009,178.48,77.21,50.28,28.76,126.26,27.24,62.17,28.8557,61.15,53.14,66.7,29.05,58.57,77.42,19.98,43.3,61.3,39.5,32.1752,71.9,53.24,32.98,16.0225,28.1812,27.97,17.62,19.68,23.44,29.36,15.75
11/13/2009,176.76,77.32,50.68,29.08,127.03,27.34,63.58,29.2071,61.43,53.28,67.99,30.44,58.78,77.94,20,42.9,61.61,40.35,32.5932,72.47,53.2,33.1,16.105,28.1532,28.23,17.59,19.82,23.71,29.63,15.66
11/16/2009,177.25,78.02,52.48,29.15,128.21,27.65,64.53,29.5186,62.19,52.94,69.34,30.7,60.4,78.61,19.8875,43.04,62.27,41.44,33.1916,74.43,53.16,33.81,16.525,28.3401,28.37,17.94,20.25,23.87,29.54,16
11/17/2009,176.6,78.78,52.53,28.97,128.63,26.99,63.57,29.5714,62.17,53.15,69.93,30.87,59.88,78.81,20.1375,43.16,62.31,41.36,33.5241,75.03,53.66,34.29,16.24,28.6391,28.435,17.94,20.32,24.09,30,16.02
11/18/2009,176.9,77.8,52.02,28.87,128.15,27.29,63.98,29.4229,62.32,53.15,68.81,30.67,59.41,78.92,20.0975,43.38,62.41,41.57,33.4861,75.27,54.15,35.14,16.105,28.6484,28.29,18.19,20.12,24,30.11,16.09
11/19/2009,172.83,77.25,51.43,28.63,127.54,27.11,63.41,28.6443,62.43,52.68,68.01,30.21,58.61,77.34,20.045,42.55,62.15,41.14,32.8686,74.65,54.54,35.33,15.89,28.5176,28.44,18.11,19.27,23.68,29.78,15.76
11/20/2009,170.01,76.64,51.7,28.56,126.96,27.18,63.97,28.56,62.31,52.38,67.97,30.01,57.95,76.77,20,42.46,61.8,40.93,32.7832,74.38,54.28,36.46,15.98,28.4335,28.74,18.36,19.24,23.46,29.62,15.59
11/23/2009,172,77.73,52.63,29.08,128.2,27.51,63.99,29.4114,62.69,52.97,68.73,30.48,58.14,78.74,20.11,43.28,62.73,41.63,33.0206,75.7,54.68,36.42,16.1225,29.2745,29.12,18.53,19.4,23.9,29.94,16.02
11/24/2009,171.13,77.61,51.97,29.56,127.93,27.56,64.22,29.2057,63.18,53.09,68.27,30.23,58,79.03,20.155,42.48,62.8,41.44,32.9351,75.97,54.85,36.22,16.13,29.779,29.095,18.31,19.39,23.74,29.91,16.12
11/25/2009,168.92,77.91,52.93,29.54,127.28,27.85,64.45,29.17,63.3,52.76,68.31,30.61,59.04,79.64,20.4475,42.16,62.87,41.72,33.3911,76.47,54.96,36.57,16.425,29.9285,29.055,18.59,19.34,23.74,29.79,16.18
11/27/2009,164.16,76.75,52.45,29.44,125.7,27.61,63.6,28.6557,62.89,51.65,67.2,30.35,57.45,78.17,20.0825,41.33,62.48,40.84,32.6787,74.87,54.63,36.29,16.2625,29.5548,28.59,18.25,19.11,23.38,29.22,15.94
11/30/2009,169.66,77.44,52.41,28.67,126.35,27.36,63.25,28.5586,62.84,52.39,67.24,30.22,58.39,78.04,20.25,42.49,62.35,41.83,32.8496,75.07,54.55,36.21,16.2225,29.3959,28.6,18.17,19.2,23.4,29.41,16.02
12/1/2009,167.63,78.63,53.72,28.7,127.94,28,63.54,28.1514,63.51,52.6,68,30.73,59.68,79.06,20.7425,42.22,62.91,41.3,33.3436,76.04,54.75,36.88,16.35,30.2182,29.04,18.85,19.65,23.91,30.01,16.17
12/2/2009,166.66,78.41,53.78,28.29,127.21,28.33,62.5,28.0329,63.88,52.65,68.15,30.79,58.94,78.73,20.555,41.93,63.19,41.04,33.6096,75.79,54.57,36.8,16.3375,30.5078,28.98,18.74,19.72,23.87,29.78,16.07
12/3/2009,164.3,77.15,53.77,27.33,127.55,27.93,61.97,28.0686,64.16,51.44,67.26,30.33,58.2,77.96,20.0075,41.4,62.56,38.87,33.0871,74.99,54.44,36.77,16.1675,30.5452,28.635,18.64,19.87,23.83,29.83,16
12/4/2009,167.24,78.24,54.68,27.46,127.25,28.08,61.59,27.6171,64.36,51.04,68.32,30.84,58.3,78.07,20.0675,41.74,62.6,39.3,30.7217,74.25,54.24,36.7,16.075,30.5546,28.745,18.49,20.46,24.16,29.98,16.2
12/7/2009,163.85,77.91,55.82,28.3,127.04,28.22,61.93,27.0043,64.37,50.57,68.86,31,57.56,78.17,19.9825,41.25,62.47,39.41,30.7787,73.77,54.93,36.7,16.135,31.0685,28.935,18.06,20.37,24.21,29.79,16.08
12/8/2009,161.84,77.11,55.66,28.46,126.8,27.67,60.61,27.1243,64.25,49.92,68.23,30.68,56.38,76.76,19.9975,41.21,61.87,39.13,30.0473,72.95,54.41,36.35,15.8825,31.1993,28.84,17.76,19.99,23.81,29.57,15.72
12/9/2009,166.44,79.74,55.47,28.5,128.39,27.55,60.6,28.2186,64.38,50.1,67.41,30.7,56.18,77.06,20.4375,41.19,62.24,39.88,30.0093,72.79,54.07,37.15,15.4875,31.1152,28.915,18.24,20.01,23.86,29.71,15.66
12/10/2009,166.73,80.68,55.01,30.31,129.34,27.99,61.05,28.0614,64.77,50.76,67.93,31.3,56.94,77.42,20.58,41.27,62.24,40.23,30.3133,72.4,54.69,37.54,15.675,31.4516,29.29,18.32,20.15,23.94,29.87,15.61
12/11/2009,166,81.75,55.6,30.48,129.68,28.49,61.66,27.81,64.85,50.7,69.4,31.7,57.51,77.76,20.335,40.96,62.34,40.73,30.6172,72.83,54.65,37.07,15.965,31.517,29.555,18.3,19.9,23.77,29.85,15.92
12/14/2009,166.1,81.91,56.05,30.95,129.93,28.87,62.14,28.14,64.96,51.02,69.91,31.83,58.3,77.26,21.1925,41.77,63.01,41.28,31.0637,69.69,54.07,37.77,16.04,31.3488,29.52,18.4,19.98,23.84,30.11,15.95
12/15/2009,162.74,82.7,55.67,31.32,128.49,29.02,62,27.75,64.74,50.41,70.25,32.18,58.2,77.37,21.535,40.86,62.12,40.96,30.5792,69.17,53.98,38,16.0875,30.8442,29.53,18.29,19.79,23.49,30.01,15.75
12/16/2009,164.99,81.72,55.13,32.2,128.71,28.96,62.42,27.8614,64.8,49.7,70.25,32.43,58.23,77.89,21.7575,41.36,62.16,41.27,31.0257,68.43,53.32,37.75,16.0125,30.5639,29.21,18.41,19.38,23.45,30.1,15.69
12/17/2009,160.93,80.47,54.47,31.82,127.4,28.8,61.92,27.4086,64.47,48.38,69.58,31.93,57.53,76.78,21.7575,40.27,61.59,40.45,30.4082,68.22,52.76,37.28,15.8125,30.6573,28.49,18.22,19.07,23.18,29.6,15.79
12/18/2009,163.19,80.97,53.44,31.54,127.91,28.65,62.17,27.9286,64.37,48.14,69.46,31.95,57.19,76.9,22.2425,40.95,61.55,40.51,30.2753,68.21,52.85,37.4,16.105,30.648,28.46,18.3,19.6,23.33,30.24,15.59
12/21/2009,165.45,81.43,54.3,32.17,128.65,28.96,62.66,28.3186,64.33,48.67,69.36,32.4,57.6,77.5,21.8775,41.9,61.3,41.02,30.5412,68.51,53.4,37.69,16.22,30.8536,28.59,18.61,20.09,23.64,30.52,15.57
12/22/2009,164.6,81.96,55.1,32.32,129.93,29.29,62.97,28.6229,64.53,48.94,69.35,32.31,57.89,77.49,21.575,41.94,61.3,41.42,31.0637,68.57,53.34,37.75,16.275,31.0218,28.635,18.61,20.04,23.75,30.81,15.48
12/23/2009,163.63,82.19,54.96,31.62,130,29,63.36,28.8714,64.57,49.18,69.51,32.43,58.32,77.04,21.5375,41.56,61.31,41.21,31.4057,68.26,53.32,37.25,16.36,31.0498,28.645,18.58,20.11,23.78,30.9,15.41
12/24/2009,163.97,82.55,55.48,31.68,130.57,29.17,63.42,29.8629,64.7,49.94,70.36,32.29,58.33,77.43,21.5725,41.89,61.28,41.68,31.7477,68.66,53.6,36.99,16.3775,31.1713,28.72,18.6,20.33,23.96,31,15.44
12/28/2009,163.76,83.45,55.14,31.39,132.31,29.18,63.61,30.23,64.94,49.83,70.46,31.91,58.51,77.77,21.69,41.72,61.25,41.05,32.0137,69.08,53.98,37.29,16.375,31.2927,28.72,18.63,20.3,24.08,31.16,15.34
12/29/2009,164.12,84.13,55.21,30.85,131.85,29.27,63.59,29.8714,64.94,49.87,70.3,32.38,58.18,77.21,22.005,41.49,61.58,40.88,32.1847,68.84,54.11,37.1,16.5525,31.2367,28.87,18.56,20.4,24.1,31.37,15.44
12/30/2009,166.7,83.9,54.96,31.01,132.57,29.13,62.89,30.2343,64.91,50.26,70.49,32.28,58.05,77.65,22.035,41.53,61.37,40.8,32.3462,68.77,54.3,37.06,16.535,31.2273,28.84,18.5,20.6,24.18,30.96,15.35
12/31/2009,168.84,82.67,54.13,30.48,130.9,28.93,62.44,30.1229,64.41,49.86,69.41,32.25,56.99,76.99,21.865,41.67,60.63,40.52,31.9852,68.19,53.45,36.54,16.5175,30.9564,28.5,18.19,20.4,23.94,30.49,15.13
1/4/2010,173.08,83.02,56.18,31.53,132.45,28.67,62.78,30.5971,64.68,49.81,71.63,32.07,58.55,79.06,22.035,42.85,61.12,40.92,32.5457,69.15,54.23,37.01,16.3375,31.0965,28.52,18.93,20.88,24.69,30.95,15.45
1/5/2010,176.14,82.5,58.02,31.48,130.85,28.88,62.3,30.6257,63.93,48.63,70.56,31.99,59.25,79.62,21.7825,43.68,61.14,40.83,32.2322,69.42,53.69,37.16,16.4025,31.1526,28.175,18.66,20.87,24.58,30.96,15.53
1/6/2010,174.26,83.67,59.78,31.79,130,28.78,61.45,30.1386,64.45,47.94,70.19,31.82,59.43,79.63,21.49,43.92,60.85,41.49,32.3367,70.02,53.57,37.66,16.3025,29.8257,28.165,18.6,20.8,24.42,30.77,15.45
1/7/2010,177.67,83.73,62.2,33.01,129.55,29.12,61.9,30.0829,63.99,48.63,70.49,31.83,59.67,79.33,21.69,44.79,60.52,41.98,32.6692,69.8,53.6,37.72,16.4625,29.6482,28.095,18.53,20.6,24.53,30.48,16.25
1/8/2010,174.31,84.32,61.6,32.7,130.85,28.98,61.84,30.2829,64.21,48.56,70.63,31.88,60.34,79.47,21.75,44.68,60.44,41.95,32.2417,69.52,53.33,37.7,16.43,29.6669,27.575,18.68,20.83,24.66,30.66,16.6
1/11/2010,171.56,83.98,60.87,32.92,129.48,28.16,62.32,30.0157,64.22,48.54,72.16,31.36,64.13,80.88,21.6875,44.53,60.2,41.47,32.5457,70.3,54.21,37.85,16.2275,29.7884,28.135,18.83,20.95,24.59,30.27,16.76
1/12/2010,167.82,84.05,60.43,32.05,130.51,27.98,62.66,29.6743,64.56,48.85,71.74,30.82,62.24,80.41,21.585,43.49,60.89,42.02,32.2987,69.95,54.73,37.55,16.205,29.8164,28.44,18.77,20.61,24.2,30.07,16.77
1/13/2010,169.07,83.78,61.16,32.54,130.23,28.13,62.59,30.0929,64.97,49.02,72.56,31.29,62.33,79.8,21.785,44.25,61.52,42.15,32.5837,69.67,55.01,38.93,16.35,29.779,28.515,19.21,20.96,24.64,30.35,16.83
1/14/2010,168.53,83.5,61.56,33.32,132.31,28.3,62.65,29.9186,65.1,49.28,72.81,31.02,61.98,79.55,21.86,44.69,61.58,42.68,32.3842,69.68,54.21,39.99,16.2475,29.1717,28.565,19.38,21.45,24.94,30.96,16.7
1/15/2010,165.21,83.37,60.82,33.75,131.78,28.57,62.28,29.4186,64.56,48.79,71.99,30.6,60.12,79.23,21.535,43.68,60.82,42.39,32.3082,69.11,53.68,39.47,16.0975,28.5737,28.145,19.49,20.8,24.4,30.86,16.44
1/19/2010,166.86,85.12,60.65,35.13,134.14,28.88,63.48,30.72,65.35,49.43,72.29,31.01,60.93,79.68,21.9625,43.28,61.72,42.96,33.0966,69.27,54.03,40.62,16.1775,29.181,28.21,20,21.06,24.85,31.1,16.54
1/20/2010,167.79,84.72,60.2,34.55,130.25,28.66,63.01,30.26,65.15,48.93,71.43,31.19,59.76,78.15,21.855,43.4,60.45,42.98,32.7927,68.03,53.86,41.03,16.045,28.6951,27.75,19.94,21.08,24.41,30.6,16.5
1/21/2010,160.87,82.7,59.2,33.1,129,28.48,63.2,29.7543,63.97,48.95,70.13,30.61,56.85,76.24,21.1125,40.54,59.84,42.16,31.4912,66.7,52.92,40.08,15.91,28.6204,27.185,19.24,20.83,24.01,30.04,16.02
1/22/2010,154.12,81.48,57.77,33.16,125.5,27.72,63.39,28.2271,63.2,48.31,69.08,29.98,54.25,74.59,20.6825,39.16,60.31,38.59,30.8737,66.1,52.94,38.87,15.745,28.3494,27.12,18.96,19.91,22.97,28.96,16.11
1/25/2010,154.98,81.83,57.78,33,126.12,27.62,63.09,28.9814,63.22,48.89,68.59,29.92,55.14,74.55,20.5075,39.21,60.63,37.79,31.1777,65.85,52.88,38.76,15.9175,28.6671,27.175,18.85,20.32,22.99,29.29,16.37
1/26/2010,150.88,81.63,57.71,32.44,125.75,27.73,63.81,29.42,62.79,50.23,68.47,29.66,55.85,74.15,20.2875,38.44,60.69,38.1,31.1587,65.92,53.61,38.58,15.935,28.1906,27.07,18.78,20,22.9,29.5,16.35
1/27/2010,151.5,82.3,61.93,33.24,126.33,27.84,63.73,29.7114,63.44,50.9,67.61,29.32,53.44,73.7,20.9775,39.33,60.81,38.67,31.2157,65.54,53.4,38.64,16,27.9102,27.255,19,20.24,23.15,29.67,16.3
1/28/2010,153.29,80.75,62.56,33.43,123.75,27.34,62.83,28.47,63.8,50.27,67.37,29.35,51.86,73.24,20.6625,39.48,61.68,37.43,30.7027,64.96,52.61,37.97,15.88,27.4057,27.09,18.63,19.92,22.52,29.16,16.16
1/29/2010,148.72,80.49,60.6,33,122.39,28.01,62.43,27.4457,62.86,50.67,67.48,29.55,52.24,72.12,20.5075,38.94,61.55,37.66,30.9782,64.43,53.43,38.18,15.9375,27.4898,27.125,18.66,19.4,22.47,28.18,16.08
2/1/2010,153.13,80.44,61.7,33.13,124.67,28.39,63.89,27.8186,63.09,50.69,67.55,29.52,52.94,73.58,20.915,39.63,61.99,38.21,31.9757,66.18,53.48,38.3,16.025,27.6673,27.19,18.79,19.61,22.73,28.41,16.25
2/2/2010,156.94,80.43,61.94,34.05,125.53,29.03,64.03,27.98,63.99,51.09,68.03,29.98,53.55,74.45,21.0025,40.55,62.9,39.02,31.9472,66.96,53.49,39.54,15.9825,27.7794,27.525,19.24,19.91,23.02,28.48,16.85
2/3/2010,157.23,81.5,61.46,33.32,125.66,28.47,65.21,28.4614,63.63,50.57,68.24,30.75,53.39,73.21,20.88,40.29,62.65,38.33,31.8142,66.6,54.27,38.72,16,27.2749,27.435,18.62,19.68,23.07,28.63,16.68
2/4/2010,150.68,79.21,59.32,32.46,123,27.93,64.06,27.4286,62.64,49.73,66.38,29.67,51.4,71.37,20.7625,38.35,61.4,37.53,30.8927,64.72,52.97,37.1,15.5225,26.7516,26.715,18.03,19.01,23.12,27.81,16.04
2/5/2010,154.16,78.54,58.4,32.54,123.52,27.98,63.37,27.8986,62.64,50.28,66.5,29.54,51.75,71.18,20.64,38.3,61.3,37.85,31.0922,64.8,53.45,36.73,15.425,26.8544,26.545,17.96,19.47,23.7,28.02,15.79
2/8/2010,151.1,77.53,57.89,32.41,121.88,28.59,62.92,27.7314,62.37,49.05,65.4,29.48,50.78,70.13,20.7625,37.7,61.01,36.79,30.5792,64.35,52.93,36.59,15.325,26.5087,26.325,17.84,19.35,23.49,27.72,15.6
2/9/2010,152.49,78.72,59.74,33,123.21,28.87,63.57,28.0271,62.76,49.57,66.52,29.84,53.53,71.31,20.8175,38.39,61.76,37.54,31.2347,65.2,53.25,36.47,15.6275,26.8637,27.005,17.88,19.65,23.89,28.01,15.6
2/10/2010,153.63,78.62,59.54,32.71,122.81,28.65,63.25,27.8986,62.73,49.69,66.64,30.03,53.15,70.75,20.91,38.87,61.67,37.75,30.7597,64.85,53.24,36.2,15.66,26.9759,26.895,17.74,19.7,23.76,28,15.69
2/11/2010,154.05,80.27,60.59,33.12,123.73,28.99,63.79,28.3814,62.91,50.2,66.71,30.16,56.15,71.73,21.285,39.02,61.96,38.29,30.9212,65.24,53.08,36.88,15.7375,27.1347,27.11,17.87,20.06,23.93,28.12,15.77
2/12/2010,153.93,79.18,59.65,32.18,124,29,63.59,28.6257,62.72,50.45,65.69,30.07,56.2,71.01,21.195,38.95,61.76,38.42,30.6647,64.8,52.9,36.92,15.6225,27.0319,26.99,17.8,20.43,23.75,27.93,15.55
2/16/2010,157.4,80.47,61.26,31.63,125.23,29.44,64.01,29.06,63.61,51.61,66.33,30.47,57.12,72.99,21.47,40.07,62.83,39.62,31.1017,66.28,53.56,37.66,15.9125,27.2655,27.41,17.72,20.72,24,28.35,16.04
2/17/2010,157.26,80.14,61.82,32.55,126.33,30.02,64.26,28.9357,63.98,51.75,67.35,30.86,57.5,72.84,21.605,40.04,62.85,39.05,31.4722,65.76,54.06,37.34,16.12,27.2281,27.665,17.67,20.66,24.08,28.59,16.15
2/18/2010,155.73,81.11,62.89,32.69,127.81,30.3,64.48,29.0029,64.53,52.74,68.11,31.02,57.81,73.62,21.74,40.41,63.39,39.15,31.9377,65.96,53.47,37.29,16.11,27.2375,27.955,17.73,20.84,24.28,28.97,16.24
2/19/2010,156.18,81.52,63.59,31.94,127.19,30.15,64.74,28.81,63.81,52.88,68.52,31.23,58.25,74.05,21.7025,40.03,63.45,39.06,32.3272,65.87,53.49,37.49,16.0875,27.116,27.86,17.99,20.82,24.36,28.78,16.17
2/22/2010,156.71,80.68,63.97,33.08,126.85,30.32,64.77,28.6343,63.49,53.04,68.4,31.12,58.03,72.96,21.7275,40.85,63.42,38.93,32.2797,65.4,53.83,37.12,16.0775,27.0973,27.69,17.95,20.87,24.3,28.73,16.25
2/23/2010,156.7,79.71,62.77,32.81,126.46,30.75,64.87,28.15,63.31,52.36,67.79,30.92,56.66,72.04,21.53,39.88,63.21,37.93,31.9947,64.94,53.62,36.51,16.0325,26.8544,27.415,17.67,20.38,24.05,28.33,15.95
2/24/2010,158.33,80.07,63.48,33.62,127.59,31.36,65.26,28.65,63.45,52.79,68.62,31.39,56.96,72.34,21.4075,40.85,63.89,38.41,32.2797,65.55,53.92,36.93,16.2325,27.0599,27.58,17.81,20.7,24.34,28.63,16.12
2/25/2010,156.44,79.74,62.87,33.45,127.07,31.36,64.38,28.8586,63.28,52.75,68.67,31.36,56.79,72.11,21.3075,40.64,63.7,38.04,31.8427,65.14,54.15,36.57,16.54,26.9852,26.56,17.69,20.63,24.33,28.6,15.92
2/26/2010,156.35,80.15,63.16,33.86,127.16,31.2,63.85,29.2314,63,52.59,68.65,31.24,57.05,72.3,21.32,41.97,63.28,38.19,32.0327,65,54.07,36.88,16.9,27.0319,26.36,17.55,20.53,24.33,28.66,16.06
3/1/2010,156.54,80.58,64,34.04,128.57,31.43,63.98,29.8557,63.39,53.08,69.64,31.54,57.85,72.81,21.705,41.83,63.51,38.13,32.3272,65.4,53.9,37.27,17.06,27.088,26.635,17.75,20.87,24.6,29.02,15.9
3/2/2010,158.75,81.13,64.44,33.95,127.42,31.36,64.07,29.8357,63.44,53.29,69.75,31.88,58.15,73.32,21.6125,41.62,63.71,38.39,32.3272,65.49,53.59,37.39,17.0075,27.3403,26.65,17.6,20.7,24.61,28.46,15.9
3/3/2010,157.72,81,64.45,34.1,126.88,31.47,63.63,29.9043,63.4,53.12,69.6,31.64,58.57,73.13,21.7,41.53,63.55,38.28,32.5457,65.43,53.66,37.21,16.91,27.2188,26.965,17.32,20.52,24.82,28.46,16.03
3/4/2010,163.61,81.02,65.55,32.95,126.72,31.44,63.43,30.1014,63.57,53.55,70.37,32.57,58.45,73.08,21.76,41.92,63.67,38.89,32.8306,65.4,53.96,37.14,16.9075,27.3496,27.235,17.33,20.53,24.95,28.63,16.11
3/5/2010,167.18,82.44,67.93,33.74,127.25,31.8,63.67,31.2857,64.04,53.94,71.25,33.22,59.23,74.3,22.1275,42.81,63.69,40.2,33.2201,66.47,54.14,37.49,17.08,27.3122,27.35,17.48,20.81,25.21,28.59,16.35
3/8/2010,169.84,81.31,67.24,33.1,126.41,31.96,65.12,31.2971,64.2,53.8,70.76,33.19,58.91,74.64,22.6575,42.59,63.19,39.71,33.6001,66.48,54.15,37.35,17.205,27.686,27.23,17.35,20.77,26.13,28.63,16.27
3/9/2010,168.85,81.99,67.79,33.08,125.55,31.68,65.1,31.86,64.26,53.57,71.78,33.31,59.18,74.3,22.5375,42.42,63.3,39.7,33.4861,66.78,54.06,37.04,17.2325,27.9476,27.09,17.23,20.93,26.13,28.8,16.49
3/10/2010,171.94,81.56,70.01,33.24,125.62,31.71,64.94,32.12,64.29,52.89,71.79,33.33,58.78,73.96,22.88,42.93,63.01,39.72,33.4386,67.22,53.63,36.67,17.28,27.7981,27.1,17.15,21.19,25.87,28.97,16.51
3/11/2010,173.51,81.26,70.07,33.5,127.6,32.13,65.21,32.2143,64.22,53.62,72.04,33.81,58.9,73.99,23.185,43.18,63.17,40.11,33.5811,67.22,53.97,36.88,17.4375,27.8822,26.8,17.29,21.25,25.98,29.18,16.48
3/12/2010,174.96,81.38,69.83,32.91,127.94,32.45,65.53,32.3714,64.18,53.16,71.53,33.69,60.36,73.72,23.3125,43.15,63.32,40.76,33.7141,66.8,53.9,37.16,17.475,27.7794,26.675,17.08,21.27,25.88,29.27,17.04
3/15/2010,173.53,81.26,69.4,32.53,127.83,32.69,65.93,31.9771,64.57,52.73,71.84,33.72,59.47,73.57,23.1025,43.07,63.7,40.7,33.7046,66.3,55.42,37.75,17.5975,27.9009,26.825,17.26,21.18,26.08,29.29,17.29
3/16/2010,176.19,81.66,68.72,33.05,128.67,32.55,66.07,32.0786,64.53,52.85,72.4,33.75,59.45,73.98,22.9125,43.24,63.53,40.92,34.1416,66.57,55.99,37.94,17.595,27.9663,26.85,17.26,22,26.15,29.37,18.07
3/17/2010,176.64,82.18,69.38,32.75,127.76,32.52,66.38,32.0171,64.65,52.99,72.19,33.75,60.22,74.67,22.8775,43.79,64.01,41.01,34.6641,67.36,55.92,38.08,17.72,28.1719,26.92,17.21,22.23,26.26,29.63,18.04
3/18/2010,177.45,83.67,70.87,33.59,128.38,32.4,66.68,32.1071,65.06,53.38,72.5,33.78,59.77,74.76,22.5325,43.64,63.73,41,35.2151,67.39,55.94,38.45,18.665,28.312,26.975,17.23,22.2,26.34,29.61,18.19
3/19/2010,177.9,81.96,70.72,34.39,127.71,32.36,66.53,31.7571,65.11,53.46,73.24,33.64,59.37,74.98,22.21,43.45,63.84,40.33,35.0156,67.04,55.34,38.06,18.38,28.4148,27.375,16.91,22.01,26.17,29.61,18.07
3/22/2010,176.2,81.84,71.91,33.3,127.98,32.67,67.04,32.1243,65.1,53.39,72.61,33.94,59.95,74.46,22.31,43.74,63.88,41.08,35.899,66.97,55.62,38.3,18.47,28.6391,27.27,17.15,22.23,26.27,29.6,18.07
3/23/2010,174.83,82.35,72.18,33.16,129.37,32.59,67.35,32.6286,65.36,53.9,73.09,34.01,62.41,74.77,22.495,44.58,64.53,41.24,36.393,66.95,55.89,38.5,18.6225,28.9474,27.65,17.54,22.68,26.64,29.84,18.33
3/24/2010,174.41,81.61,72.32,32.72,128.53,32.32,66.8,32.7671,64.75,54.06,73.04,34.39,62.06,73.93,22.1875,44.94,63.61,41.01,36.83,66.5,55.58,38.01,18.345,28.4615,27.31,17.61,22.43,26.45,29.65,18.45
3/25/2010,174.9,80.93,72.49,33.12,129.24,32.62,66.9,32.3786,64.57,54.08,73.27,35.09,62.14,73.8,22.6025,44.94,63.62,41.42,35.937,66.29,55.61,37.78,18.3925,28.3214,27.4,17.39,22.35,26.43,30,18.3
3/26/2010,172.87,81,72.59,32.63,129.26,32.75,67.26,32.9857,64.38,54.35,73.62,35.31,62.44,74.43,22.5625,45.02,63.69,41.12,35.804,66.54,55.51,37.43,18.4725,28.3774,27.325,17.14,22.24,26.46,29.66,18.34
3/29/2010,174.05,81.36,74.11,32.84,128.59,32.6,67.07,33.1986,64.82,54.76,74,35.16,63.48,75.23,22.56,44.86,63.73,41.48,35.8325,67.3,55.74,37.89,18.4925,28.4522,27.385,17.28,22.33,26.51,29.59,18.4
3/30/2010,171.38,84.28,73.53,33.06,128.77,32.69,67.24,33.69,64.9,53.93,74.13,35.1,63.16,75.3,22.75,44.58,63.66,41.29,35.8895,67.05,55.91,37.66,18.4525,29.181,27.435,17.26,22.35,26.65,29.77,18.3
3/31/2010,170.63,83.57,72.61,32.67,128.25,32.35,66.72,33.5614,65.2,53.94,73.61,34.91,62.85,75.83,22.7575,44.75,63.27,41.26,35.3765,66.98,55.6,37.35,18.375,28.9848,27.5,17.15,22.26,26.03,29.27,18.2
